id_umkm,provinsi,sektor,skala_usaha,usia_usaha,punya_smartphone,punya_medsos_bisnis,punya_marketplace,jumlah_platform,frekuensi_posting_mgg,pakai_pembayaran_digital,persen_omzet_online,ikut_pelatihan_digital,punya_website,pakai_tools_manajemen,digital_readiness_score,kategori_score,klaster,pca_1,pca_2,nama_klaster
UMKM0839,Jawa Tengah,Elektronik,Menengah,> 5 tahun,1,1,1,1,1,0,39.6,0,0,1,59.29,Tinggi (50-75),3,1.2433153567636752,-0.11983002373790264,Digital Adopter
UMKM0840,DKI Jakarta,Kuliner,Kecil,1-3 tahun,1,0,0,0,0,1,8.6,0,1,0,25.86,Sedang (25-50),0,-1.421719409609573,-1.32106680022116,Digital Laggard
UMKM0841,Jawa Timur,Fashion,Mikro,1-3 tahun,0,1,0,0,4,1,9.1,0,0,0,33.91,Sedang (25-50),2,-0.801811027012361,1.8329724862716685,Digital Beginner
UMKM0842,DKI Jakarta,Fashion,Mikro,> 5 tahun,0,1,1,2,3,1,10.4,1,0,0,63.71,Tinggi (50-75),3,1.6087163078671123,0.7543180928567491,Digital Adopter
UMKM0843,Jawa Timur,Fashion,Mikro,> 5 tahun,1,1,0,0,2,1,8.2,0,0,1,44.82,Sedang (25-50),2,-0.8317965121402647,0.9470432032225786,Digital Beginner
UMKM0844,Kalimantan Timur,Kerajinan,Mikro,> 5 tahun,1,1,1,2,1,1,23.7,1,0,0,71.04,Tinggi (50-75),3,1.5279822004099042,-0.4496279434885814,Digital Adopter
UMKM0845,Jawa Timur,Elektronik,Mikro,3-5 tahun,1,0,0,0,0,1,6.3,1,0,0,25.63,Sedang (25-50),0,-1.5957633856037543,-1.3867541131130323,Digital Laggard
UMKM0846,Jawa Barat,Kuliner,Kecil,1-3 tahun,1,1,1,1,1,0,63.5,1,0,1,66.68,Tinggi (50-75),3,2.1410868761382598,-0.13653265465332143,Digital Adopter
UMKM0847,Jawa Timur,Kuliner,Menengah,> 5 tahun,1,1,1,3,5,1,39.5,0,0,0,78.95,Sangat Tinggi (75-100),3,2.542949971285024,0.7863319305712254,Digital Adopter
UMKM0848,Kalimantan Timur,Kuliner,Mikro,1-3 tahun,1,0,1,2,0,1,24.2,0,0,1,54.09,Tinggi (50-75),3,1.0911152310746455,-2.199124631967603,Digital Adopter
UMKM0849,Jawa Tengah,Elektronik,Kecil,3-5 tahun,1,1,1,1,1,1,69.1,0,0,1,72.24,Tinggi (50-75),3,2.1848766130071153,-0.4522109867071665,Digital Adopter
UMKM0850,Jawa Tengah,Kerajinan,Mikro,1-3 tahun,1,1,0,0,2,1,3.8,0,0,0,39.38,Sedang (25-50),2,-1.336642557008707,0.7479523768638261,Digital Beginner
UMKM0851,Jawa Timur,Kuliner,Mikro,3-5 tahun,0,1,1,1,1,1,39.9,0,0,0,54.32,Tinggi (50-75),3,1.2755697557148813,-0.20866592326412087,Digital Adopter
UMKM0852,Sumatera Utara,Jasa,Mikro,1-3 tahun,1,0,0,0,0,0,0.2,0,0,0,10.02,Rendah (0-25),0,-2.2803215329367656,-1.3401004302037907,Digital Laggard
UMKM0853,Jawa Barat,Jasa,Mikro,1-3 tahun,1,0,0,0,0,0,7.0,0,0,0,10.7,Rendah (0-25),0,-2.1143074214708437,-1.38357872607341,Digital Laggard
UMKM0854,Bali,Jasa,Menengah,> 5 tahun,1,1,1,2,2,1,61.8,1,0,1,81.85,Sangat Tinggi (75-100),3,2.957792531023627,-0.048590627616277776,Digital Adopter
UMKM0855,Jawa Barat,Elektronik,Kecil,< 1 tahun,1,1,0,0,2,1,7.1,1,0,1,49.71,Sedang (25-50),2,-0.5443709908021567,1.0901872482984079,Digital Beginner
UMKM0856,Jawa Timur,Kuliner,Mikro,3-5 tahun,1,0,0,0,0,0,9.9,0,1,0,15.99,Rendah (0-25),0,-1.611334396272074,-1.1856169420731137,Digital Laggard
UMKM0857,Jawa Timur,Jasa,Mikro,1-3 tahun,1,1,0,0,4,1,6.9,0,0,0,43.69,Sedang (25-50),2,-1.0565238924679639,1.562971006540418,Digital Beginner
UMKM0858,Jawa Tengah,Fashion,Mikro,< 1 tahun,1,1,0,0,3,0,0.3,0,1,0,36.03,Sedang (25-50),2,-1.109053205475563,1.5480166039672267,Digital Beginner
UMKM0859,Jawa Tengah,Jasa,Mikro,< 1 tahun,1,1,0,0,2,1,8.3,1,0,0,44.83,Sedang (25-50),2,-0.9124995321104283,0.8552907665176157,Digital Beginner
UMKM0860,Jawa Timur,Kerajinan,Kecil,1-3 tahun,1,1,1,2,1,0,41.4,0,0,0,57.81,Tinggi (50-75),3,1.4244734432076187,-0.5551482961230078,Digital Adopter
UMKM0861,Sumatera Utara,Jasa,Kecil,> 5 tahun,1,1,0,0,2,1,4.5,1,0,0,44.45,Sedang (25-50),2,-1.0052721238119728,0.8795874612682855,Digital Beginner
UMKM0862,Jawa Tengah,Kerajinan,Mikro,1-3 tahun,1,1,1,1,5,1,16.7,0,0,0,70.0,Tinggi (50-75),3,0.9170377734770784,1.3252830398362903,Digital Adopter
UMKM0863,Jawa Tengah,Kuliner,Mikro,> 5 tahun,1,1,1,2,2,1,21.7,0,0,0,67.84,Tinggi (50-75),3,1.2670916557073832,-0.1555311919917425,Digital Adopter
UMKM0864,Jawa Tengah,Fashion,Mikro,3-5 tahun,1,1,0,0,2,0,4.3,1,0,0,34.43,Sedang (25-50),2,-1.2315078703566622,1.024628119975807,Digital Beginner
UMKM0865,Jawa Barat,Pertanian,Mikro,1-3 tahun,1,0,0,0,0,0,3.8,0,0,1,15.38,Rendah (0-25),0,-1.7950065600054907,-1.1358945102133182,Digital Laggard
UMKM0866,Jawa Tengah,Elektronik,Mikro,3-5 tahun,1,1,1,1,4,0,12.5,0,0,1,62.58,Tinggi (50-75),3,0.8883539360684649,1.3057031992858699,Digital Adopter
UMKM0867,Jawa Timur,Kuliner,Mikro,3-5 tahun,1,0,0,0,0,0,8.1,1,0,0,15.81,Rendah (0-25),0,-1.7731714523055258,-1.254501188484811,Digital Laggard
UMKM0868,Jawa Timur,Kuliner,Kecil,> 5 tahun,1,1,1,1,1,1,59.6,0,1,0,71.29,Tinggi (50-75),1,1.9876928739657707,-0.4021890927484234,Digital Champion
UMKM0869,Sulawesi Selatan,Kuliner,Kecil,1-3 tahun,1,1,0,0,3,1,2.1,0,0,0,41.21,Sedang (25-50),2,-1.2759282044830773,1.1762417595809846,Digital Beginner
UMKM0870,Bali,Kerajinan,Mikro,1-3 tahun,1,1,0,0,3,1,6.7,0,0,1,46.67,Sedang (25-50),2,-0.7661993916303432,1.3740538125318071,Digital Beginner
UMKM0871,Jawa Barat,Jasa,Mikro,> 5 tahun,1,1,1,3,3,0,11.8,0,0,0,62.18,Tinggi (50-75),3,1.4408978661159906,0.27236431536961303,Digital Adopter
UMKM0872,Jawa Barat,Kuliner,Mikro,> 5 tahun,1,1,0,0,4,1,9.0,0,0,0,43.9,Sedang (25-50),2,-1.0052548286329,1.5495438857571533,Digital Beginner
UMKM0873,DKI Jakarta,Fashion,Mikro,> 5 tahun,1,0,1,1,0,0,48.1,0,0,0,38.14,Sedang (25-50),3,0.5211895536237567,-2.2388145398683337,Digital Adopter
UMKM0874,Jawa Barat,Jasa,Kecil,1-3 tahun,1,1,1,2,1,1,24.5,0,0,1,71.12,Tinggi (50-75),3,1.6306576763093807,-0.36362998711930333,Digital Adopter
UMKM0875,Jawa Timur,Kerajinan,Mikro,> 5 tahun,1,1,1,2,5,1,39.3,0,0,0,75.6,Sangat Tinggi (75-100),3,2.0034288795013926,0.9841961743596789,Digital Adopter
UMKM0876,Jawa Timur,Fashion,Mikro,3-5 tahun,1,1,0,0,2,1,6.2,0,0,0,39.62,Sedang (25-50),2,-1.2780493411972054,0.7326070959686664,Digital Beginner
UMKM0877,DKI Jakarta,Fashion,Mikro,3-5 tahun,1,0,0,0,0,1,0.9,1,0,0,25.09,Sedang (25-50),0,-1.7275981211796332,-1.3522272310989227,Digital Laggard
UMKM0878,DKI Jakarta,Fashion,Kecil,1-3 tahun,1,1,1,1,3,0,69.5,1,0,1,71.28,Tinggi (50-75),3,2.4920056764512344,0.6599437606082854,Digital Adopter
UMKM0879,Jawa Timur,Kuliner,Mikro,3-5 tahun,1,1,0,0,2,0,2.3,1,0,0,34.23,Sedang (25-50),2,-1.2803355501995803,1.0374158540551066,Digital Beginner
UMKM0880,Jawa Barat,Fashion,Mikro,1-3 tahun,1,1,0,0,1,0,2.5,0,0,0,27.25,Sedang (25-50),2,-1.6919514078591118,0.482606480565209,Digital Beginner
UMKM0881,Jawa Barat,Kerajinan,Mikro,1-3 tahun,1,1,0,0,4,1,5.0,0,0,0,43.5,Sedang (25-50),2,-1.1029101883187362,1.5751193539157529,Digital Beginner
UMKM0882,DKI Jakarta,Elektronik,Kecil,> 5 tahun,1,1,1,1,4,1,40.4,1,0,1,80.37,Sangat Tinggi (75-100),3,2.105133793689284,1.11966321491226,Digital Adopter
UMKM0883,Jawa Timur,Kerajinan,Menengah,1-3 tahun,1,1,1,1,3,1,73.9,1,0,0,76.72,Sangat Tinggi (75-100),3,2.4233544014520296,0.2608250190010224,Digital Adopter
UMKM0884,Jawa Timur,Jasa,Mikro,< 1 tahun,1,0,0,0,0,1,5.9,0,0,0,20.59,Rendah (0-25),0,-1.919809666824051,-1.5203073576293864,Digital Laggard
UMKM0885,Sumatera Utara,Kuliner,Kecil,< 1 tahun,1,0,1,2,0,1,61.8,0,1,0,57.85,Tinggi (50-75),1,2.043823352334022,-2.450253875576371,Digital Champion
UMKM0886,Jawa Timur,Fashion,Menengah,> 5 tahun,1,1,1,1,1,1,61.8,0,0,1,71.51,Tinggi (50-75),3,2.006655581580464,-0.405535757317722,Digital Adopter
UMKM0887,DKI Jakarta,Kuliner,Menengah,3-5 tahun,1,1,1,1,2,1,88.9,1,1,0,81.22,Sangat Tinggi (75-100),1,3.119517009308344,-0.03599879692819847,Digital Champion
UMKM0888,Jawa Barat,Kuliner,Mikro,1-3 tahun,1,0,1,1,0,1,31.1,0,0,0,46.44,Sedang (25-50),3,0.3275072535193507,-2.2738806854938765,Digital Adopter
UMKM0889,Jawa Timur,Kerajinan,Mikro,> 5 tahun,1,0,0,0,0,1,2.5,1,0,0,25.25,Sedang (25-50),0,-1.6885359773052986,-1.3624574183623626,Digital Laggard
UMKM0890,Jawa Barat,Pertanian,Mikro,> 5 tahun,1,1,0,0,4,0,2.3,0,0,0,33.23,Sedang (25-50),2,-1.3901805346670733,1.736144680222399,Digital Beginner
UMKM0891,Sumatera Utara,Kuliner,Kecil,1-3 tahun,1,1,0,0,3,1,6.1,1,0,1,51.61,Tinggi (50-75),2,-0.46656695033150564,1.5140009240878112,Digital Beginner
UMKM0892,Sulawesi Selatan,Fashion,Mikro,3-5 tahun,1,1,1,1,2,0,37.8,0,0,1,61.11,Tinggi (50-75),3,1.301588325297159,0.3090987456832205,Digital Adopter
UMKM0893,Sulawesi Selatan,Jasa,Kecil,> 5 tahun,1,0,0,0,0,1,0.1,1,0,0,25.01,Sedang (25-50),0,-1.7471291931168005,-1.3471121374672028,Digital Laggard
UMKM0894,Jawa Barat,Kuliner,Mikro,3-5 tahun,1,1,0,0,5,0,8.3,1,0,0,40.83,Sedang (25-50),2,-0.8271988694944958,2.251312078066467,Digital Beginner
UMKM0895,DKI Jakarta,Fashion,Kecil,1-3 tahun,1,1,0,0,2,1,7.0,1,0,0,44.7,Sedang (25-50),2,-0.9442375240083252,0.8636027936691606,Digital Beginner
UMKM0896,Jawa Barat,Kerajinan,Kecil,> 5 tahun,1,0,1,1,0,1,53.4,1,0,0,53.67,Tinggi (50-75),3,1.1862166290196012,-2.280353129145855,Digital Adopter
UMKM0897,Jawa Barat,Kerajinan,Mikro,3-5 tahun,1,0,0,0,0,0,0.7,1,0,0,15.07,Rendah (0-25),0,-1.9538338677243228,-1.2071865723914015,Digital Laggard
UMKM0898,Bali,Kuliner,Kecil,1-3 tahun,1,1,0,0,4,1,3.6,0,0,0,43.36,Sedang (25-50),2,-1.1370895642087786,1.5840707677712629,Digital Beginner
UMKM0899,Jawa Timur,Fashion,Mikro,1-3 tahun,1,0,0,0,0,0,9.4,0,0,0,10.94,Rendah (0-25),0,-2.055714205659342,-1.39892400696857,Digital Laggard
UMKM0900,Jawa Timur,Jasa,Kecil,< 1 tahun,1,1,1,1,1,1,43.8,0,0,1,69.71,Tinggi (50-75),3,1.567206462994201,-0.2904461506040235,Digital Adopter
UMKM0901,Jawa Barat,Fashion,Mikro,< 1 tahun,1,0,0,0,0,1,2.9,1,0,0,25.29,Sedang (25-50),0,-1.678770441336715,-1.3650149651782224,Digital Laggard
UMKM0902,Jawa Timur,Kuliner,Mikro,> 5 tahun,1,1,1,3,1,0,25.2,0,1,0,64.52,Tinggi (50-75),1,1.9957804497058602,-0.4316491220459212,Digital Champion
UMKM0903,Jawa Timur,Jasa,Menengah,< 1 tahun,1,1,1,2,1,1,37.8,0,0,1,72.45,Tinggi (50-75),3,1.9553617472647862,-0.44866841874664726,Digital Adopter
UMKM0904,Jawa Tengah,Kuliner,Mikro,1-3 tahun,1,1,1,1,4,0,10.8,0,0,0,57.41,Tinggi (50-75),3,0.44942525898796204,1.0893489319200627,Digital Adopter
UMKM0905,Jawa Tengah,Kerajinan,Kecil,3-5 tahun,1,1,0,0,4,1,6.8,1,1,0,53.68,Tinggi (50-75),2,-0.3125116417818581,1.9162251829918782,Digital Beginner
UMKM0906,Bali,Kuliner,Mikro,< 1 tahun,1,0,0,0,0,1,9.7,1,0,0,25.97,Sedang (25-50),0,-1.5127563298707936,-1.408493261047842,Digital Laggard
UMKM0907,Sumatera Utara,Pertanian,Mikro,> 5 tahun,0,1,0,0,3,0,3.6,1,0,0,26.36,Sedang (25-50),2,-0.9453772602811807,1.7305916228717952,Digital Beginner
UMKM0908,Jawa Barat,Fashion,Mikro,1-3 tahun,1,0,0,0,0,1,0.6,0,0,0,20.06,Rendah (0-25),0,-2.049203018407784,-1.486419862319242,Digital Laggard
UMKM0909,Jawa Barat,Kuliner,Mikro,1-3 tahun,1,1,0,0,4,0,9.0,0,0,1,38.9,Sedang (25-50),2,-0.829182657979275,1.9205296123899567,Digital Beginner
UMKM0910,Jawa Barat,Kuliner,Mikro,1-3 tahun,1,1,1,1,4,1,28.5,0,0,1,74.18,Tinggi (50-75),3,1.5003283533722078,1.0596394413518797,Digital Adopter
UMKM0911,Jawa Tengah,Kuliner,Mikro,1-3 tahun,1,1,1,3,3,0,16.7,0,1,1,72.67,Tinggi (50-75),1,2.390123720371701,0.6847622066238216,Digital Champion
UMKM0912,Jawa Barat,Elektronik,Mikro,< 1 tahun,1,0,1,2,0,1,10.7,1,0,1,57.74,Tinggi (50-75),3,1.0758091373866612,-1.9766966356001148,Digital Adopter
UMKM0913,DKI Jakarta,Pertanian,Mikro,> 5 tahun,1,0,1,1,0,0,34.4,0,0,0,36.77,Sedang (25-50),3,0.18671994669976769,-2.1512185614251296,Digital Adopter
UMKM0914,Jawa Barat,Fashion,Menengah,> 5 tahun,1,1,0,0,1,1,2.0,1,0,0,42.2,Sedang (25-50),2,-1.1685246040077304,0.4781523201176569,Digital Beginner
UMKM0915,Jawa Tengah,Fashion,Menengah,1-3 tahun,1,1,0,0,4,1,0.4,0,0,1,48.04,Sedang (25-50),2,-0.8177887027434251,1.8317549836313547,Digital Beginner
UMKM0916,Jawa Tengah,Kerajinan,Mikro,3-5 tahun,1,1,0,0,2,0,4.9,0,0,0,29.49,Sedang (25-50),2,-1.5311403116555,0.8846810084198024,Digital Beginner
UMKM0917,Jawa Barat,Elektronik,Kecil,> 5 tahun,1,1,1,3,2,0,37.7,1,0,1,72.77,Tinggi (50-75),3,2.6827043341554053,0.05267798295835331,Digital Adopter
UMKM0918,Bali,Fashion,Mikro,> 5 tahun,1,0,1,3,0,0,42.3,0,0,0,44.23,Sedang (25-50),3,1.448865929677974,-2.59490105179941,Digital Adopter
UMKM0919,Sumatera Utara,Fashion,Kecil,1-3 tahun,1,1,1,1,1,1,44.7,1,0,1,74.8,Tinggi (50-75),3,1.9034596641752275,-0.16008983960749434,Digital Adopter
UMKM0920,Jawa Timur,Fashion,Kecil,1-3 tahun,1,1,1,2,2,1,69.7,0,0,0,72.64,Tinggi (50-75),3,2.4389559719374176,-0.46243680989493846,Digital Adopter
UMKM0921,Sulawesi Selatan,Kerajinan,Menengah,1-3 tahun,0,1,1,2,4,1,50.3,0,1,1,74.7,Tinggi (50-75),1,3.2003636945142864,1.2242396551407497,Digital Champion
UMKM0922,Jawa Tengah,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,1,1.6,0,0,0,20.16,Rendah (0-25),0,-2.024789178486325,-1.4928137293588917,Digital Laggard
UMKM0923,Bali,Kerajinan,Kecil,> 5 tahun,1,1,0,0,2,0,7.3,0,0,1,34.73,Sedang (25-50),2,-1.0751219466299757,1.0965595688578549,Digital Beginner
UMKM0924,Sumatera Utara,Fashion,Mikro,1-3 tahun,1,0,1,3,0,1,36.4,0,0,0,53.64,Tinggi (50-75),3,1.5261772527017634,-2.7009391215650673,Digital Adopter
UMKM0925,Jawa Tengah,Jasa,Menengah,1-3 tahun,1,1,1,1,2,1,33.8,1,0,1,75.71,Sangat Tinggi (75-100),3,1.7395666894234336,0.327023119874443,Digital Adopter
UMKM0926,Jawa Timur,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,1,9.2,1,0,0,25.92,Sedang (25-50),0,-1.5249632498315229,-1.405296327528017,Digital Laggard
UMKM0927,Jawa Barat,Fashion,Mikro,> 5 tahun,1,0,0,0,0,1,1.7,0,0,0,20.17,Rendah (0-25),0,-2.0223477944941792,-1.4934531160628568,Digital Laggard
UMKM0928,Jawa Tengah,Fashion,Kecil,> 5 tahun,1,1,0,0,2,1,2.7,1,0,0,44.27,Sedang (25-50),2,-1.049217035670599,0.8910964219396553,Digital Beginner
UMKM0929,DKI Jakarta,Kerajinan,Kecil,> 5 tahun,1,1,0,0,3,1,0.6,0,0,1,46.06,Sedang (25-50),2,-0.9151238151512432,1.4130564014736715,Digital Beginner
UMKM0930,Jawa Barat,Kuliner,Mikro,1-3 tahun,1,0,1,1,0,0,44.1,0,0,0,37.74,Sedang (25-50),3,0.4235341939379207,-2.213239071709734,Digital Adopter
UMKM0931,Jawa Timur,Fashion,Menengah,3-5 tahun,1,1,0,0,2,1,6.2,0,1,1,49.62,Sedang (25-50),2,-0.44845130255664445,1.1763349357171597,Digital Beginner
UMKM0932,Sulawesi Selatan,Fashion,Mikro,3-5 tahun,1,1,0,0,4,0,3.1,0,0,0,33.31,Sedang (25-50),2,-1.370649462729906,1.731029586590679,Digital Beginner
UMKM0933,Kalimantan Timur,Fashion,Mikro,< 1 tahun,0,1,0,0,2,1,1.6,0,0,0,29.16,Sedang (25-50),2,-1.189350587207524,1.0460868715695366,Digital Beginner
UMKM0934,Jawa Tengah,Kerajinan,Mikro,3-5 tahun,1,0,1,1,0,0,15.2,0,0,0,34.85,Sedang (25-50),0,-0.28202577979224625,-2.028456314263851,Digital Laggard
UMKM0935,Jawa Timur,Kerajinan,Mikro,> 5 tahun,1,1,0,0,3,0,1.7,0,0,0,31.17,Sedang (25-50),2,-1.5070467190120589,1.3225611916964357,Digital Beginner
UMKM0936,Jawa Barat,Jasa,Mikro,1-3 tahun,1,0,0,0,0,1,4.5,0,0,0,20.45,Rendah (0-25),0,-1.9539890427140938,-1.5113559437738766,Digital Laggard
UMKM0937,Jawa Timur,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,0,2.5,0,0,0,10.25,Rendah (0-25),0,-2.2241697011174097,-1.3548063243949855,Digital Laggard
UMKM0938,Bali,Jasa,Mikro,3-5 tahun,1,1,1,1,1,0,28.6,0,0,1,58.19,Tinggi (50-75),3,0.9747631176276254,-0.049497486301753546,Digital Adopter
UMKM0939,Jawa Timur,Fashion,Mikro,> 5 tahun,1,1,0,0,1,1,8.8,0,0,0,37.88,Sedang (25-50),2,-1.3167912377935218,0.2985632329158233,Digital Beginner
UMKM0940,Jawa Tengah,Kuliner,Mikro,< 1 tahun,1,1,0,0,1,0,5.2,0,0,1,32.52,Sedang (25-50),2,-1.22860889085715,0.6925668808913663,Digital Beginner
UMKM0941,Jawa Barat,Kuliner,Kecil,1-3 tahun,1,0,0,0,0,1,7.3,0,0,0,20.73,Rendah (0-25),0,-1.8856302909340084,-1.5292587714848962,Digital Laggard
UMKM0942,Jawa Tengah,Kuliner,Kecil,3-5 tahun,1,0,1,1,0,1,24.8,1,0,1,55.81,Tinggi (50-75),3,0.8854059564798943,-1.8702646904786557,Digital Adopter
UMKM0943,DKI Jakarta,Jasa,Mikro,1-3 tahun,1,1,1,1,1,1,34.7,1,0,0,68.8,Tinggi (50-75),3,1.2618961157466144,-0.3233750105442073,Digital Adopter
UMKM0944,Sulawesi Selatan,Kerajinan,Mikro,> 5 tahun,1,0,1,3,0,1,33.0,0,0,0,53.3,Tinggi (50-75),3,1.4431701969688027,-2.6791999736302574,Digital Adopter
UMKM0945,Jawa Barat,Jasa,Mikro,> 5 tahun,1,0,0,0,0,1,1.9,0,0,0,20.19,Rendah (0-25),0,-2.0174650265098872,-1.4947318894707868,Digital Laggard
UMKM0946,Jawa Timur,Fashion,Mikro,< 1 tahun,1,1,1,2,2,0,22.3,0,0,0,57.9,Tinggi (50-75),3,1.060386981099861,-0.015605626915941136,Digital Adopter
UMKM0947,Jawa Timur,Fashion,Kecil,3-5 tahun,1,1,1,1,2,1,22.8,1,0,1,74.61,Tinggi (50-75),3,1.471014450287384,0.3973556573105921,Digital Adopter
UMKM0948,Bali,Kuliner,Mikro,3-5 tahun,1,1,1,1,1,1,33.0,0,0,0,63.63,Tinggi (50-75),3,0.9061118426284208,-0.4486162279090166,Digital Adopter
UMKM0949,Sulawesi Selatan,Kuliner,Mikro,1-3 tahun,1,0,0,0,0,1,0.8,0,0,0,20.08,Rendah (0-25),0,-2.044320250423492,-1.4876986357271718,Digital Laggard
UMKM0950,Jawa Tengah,Fashion,Mikro,> 5 tahun,1,0,0,0,0,0,3.5,0,0,0,10.35,Rendah (0-25),0,-2.1997558611959507,-1.3612001914346354,Digital Laggard
UMKM0951,DKI Jakarta,Kuliner,Mikro,> 5 tahun,1,1,0,0,2,0,9.6,1,0,0,34.96,Sedang (25-50),2,-1.1021145187729293,0.9907406246656622,Digital Beginner
UMKM0952,DKI Jakarta,Kuliner,Kecil,3-5 tahun,1,1,0,0,4,1,0.8,1,1,1,58.08,Tinggi (50-75),2,-0.061569532096589955,2.18181222656299,Digital Beginner
UMKM0953,Jawa Timur,Fashion,Menengah,> 5 tahun,1,1,1,1,3,1,66.2,1,1,1,85.95,Sangat Tinggi (75-100),1,3.064965872697356,0.75378563495482,Digital Champion
UMKM0954,Bali,Kerajinan,Mikro,3-5 tahun,1,0,0,0,0,0,9.7,0,0,0,10.97,Rendah (0-25),0,-2.0483900536829047,-1.400842167080465,Digital Laggard
UMKM0955,Jawa Barat,Pertanian,Mikro,> 5 tahun,1,1,0,0,2,0,9.8,0,0,0,29.98,Sedang (25-50),2,-1.4115124960403505,0.8533510599255177,Digital Beginner
UMKM0956,Jawa Barat,Elektronik,Kecil,3-5 tahun,1,1,1,2,3,1,65.1,0,0,0,74.18,Tinggi (50-75),3,2.4288701886908157,-0.01560521276279558,Digital Adopter
UMKM0957,Jawa Tengah,Kerajinan,Menengah,> 5 tahun,1,1,1,2,5,1,76.4,1,1,0,89.31,Sangat Tinggi (75-100),1,3.655635975265776,1.0995984969361623,Digital Champion
UMKM0958,Jawa Timur,Fashion,Mikro,> 5 tahun,1,1,1,3,4,1,47.5,1,0,0,82.75,Sangat Tinggi (75-100),3,2.9503235555162997,0.453871976836487,Digital Adopter
UMKM0959,Jawa Timur,Kerajinan,Mikro,1-3 tahun,1,0,0,0,0,0,8.9,0,0,0,10.89,Rendah (0-25),0,-2.067921125620072,-1.395727073448745,Digital Laggard
UMKM0960,Sumatera Utara,Jasa,Mikro,> 5 tahun,1,0,1,3,0,1,48.4,0,0,0,54.84,Tinggi (50-75),3,1.8191433317592718,-2.7776655260408663,Digital Adopter
UMKM0961,Jawa Timur,Kuliner,Mikro,1-3 tahun,1,1,0,0,1,1,6.1,1,0,1,47.61,Sedang (25-50),2,-0.6710027111157258,0.6791613065883044,Digital Beginner
UMKM0962,DKI Jakarta,Fashion,Mikro,1-3 tahun,1,0,0,0,0,0,7.7,0,0,0,10.77,Rendah (0-25),0,-2.0972177335258224,-1.388054433001165,Digital Laggard
UMKM0963,Jawa Barat,Jasa,Mikro,1-3 tahun,1,1,0,0,4,0,7.4,1,0,0,38.74,Sedang (25-50),2,-0.9513892058159192,1.8396467496523985,Digital Beginner
UMKM0964,Jawa Barat,Fashion,Mikro,> 5 tahun,1,0,0,0,0,1,6.6,0,0,0,20.66,Rendah (0-25),0,-1.9027199788790297,-1.5247830645571414,Digital Laggard
UMKM0965,Jawa Barat,Fashion,Mikro,> 5 tahun,1,1,0,0,1,0,8.3,1,0,0,32.83,Sedang (25-50),2,-1.236070391062936,0.5816328430674537,Digital Beginner
UMKM0966,Jawa Barat,Fashion,Kecil,> 5 tahun,1,1,1,1,1,0,28.5,1,0,0,58.18,Tinggi (50-75),3,0.8891773296731701,-0.13997114959878648,Digital Adopter
UMKM0967,DKI Jakarta,Kuliner,Mikro,> 5 tahun,0,0,0,0,0,0,5.3,0,0,1,5.53,Rendah (0-25),0,-1.5573833824949086,-0.8614173235543129,Digital Laggard
UMKM0968,Jawa Barat,Fashion,Mikro,3-5 tahun,1,1,1,1,3,0,26.0,0,0,1,61.93,Tinggi (50-75),3,1.115722894616052,0.8019661855008425,Digital Adopter
UMKM0969,Jawa Tengah,Kuliner,Mikro,> 5 tahun,0,0,0,0,0,0,7.4,0,0,0,0.74,Rendah (0-25),0,-1.9035394678738669,-1.10206828567079,Digital Laggard
UMKM0970,Jawa Tengah,Kuliner,Mikro,3-5 tahun,1,0,0,0,0,1,4.7,0,0,0,20.47,Rendah (0-25),0,-1.9491062747298018,-1.5126347171818064,Digital Laggard
UMKM0971,DKI Jakarta,Kuliner,Menengah,1-3 tahun,1,0,1,1,0,1,49.3,1,1,1,63.26,Tinggi (50-75),1,1.9157179239821798,-1.8104104345347973,Digital Champion
UMKM0972,Bali,Jasa,Mikro,1-3 tahun,1,1,0,0,5,1,8.0,0,0,0,45.8,Sedang (25-50),2,-0.9274507881622488,1.9733575615465562,Digital Beginner
UMKM0973,Sumatera Utara,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,0,7.0,0,0,0,10.7,Rendah (0-25),0,-2.1143074214708437,-1.38357872607341,Digital Laggard
UMKM0974,Jawa Barat,Fashion,Kecil,> 5 tahun,1,1,1,2,2,1,55.2,1,0,1,81.19,Sangat Tinggi (75-100),3,2.7966611875419973,-0.006391105154588381,Digital Adopter
UMKM0975,Jawa Timur,Kuliner,Mikro,1-3 tahun,1,1,0,0,5,0,1.7,0,0,0,35.17,Sedang (25-50),2,-1.3026109582278385,2.1574008091959422,Digital Beginner
UMKM0976,Jawa Barat,Elektronik,Menengah,< 1 tahun,1,1,1,3,3,1,82.1,0,0,1,84.21,Sangat Tinggi (75-100),3,3.7759689403689825,-0.09366258148415527,Digital Adopter
UMKM0977,Jawa Tengah,Kuliner,Mikro,> 5 tahun,1,1,0,0,1,0,2.4,0,0,0,27.24,Sedang (25-50),2,-1.6943927918512578,0.483245867269174,Digital Beginner
UMKM0978,Jawa Timur,Fashion,Mikro,< 1 tahun,1,1,1,3,1,1,17.3,1,1,1,83.73,Sangat Tinggi (75-100),1,2.7359699873524668,-0.16156482506685182,Digital Champion
